Date,Discharge,maxtempC,mintempC,sunHour,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
6/16/13,0.58,29,22,12,7,22,28,28,25,8,27,82,0.3,1008,29,10,141,5
6/17/13,0.59,29,22,12,6,22,28,28,25,7,19,83,1.1,1007,29,10,188,4
6/18/13,0.59,27,22,11.6,6,22,27,27,25,8,35,85,0.9,1008,27,10,180,5
6/19/13,0.57,30,22,11.6,7,20,28,28,26,8,40,75,0,1008,30,10,192,5
6/20/13,0.58,30,21,11.6,6,21,28,28,26,8,34,79,0.4,1009,30,10,158,5
6/21/13,1.6,29,22,11.6,6,22,28,28,25,9,25,83,3.2,1010,29,10,144,6
6/22/13,0.89,29,22,11.6,6,22,28,28,25,8,19,84,1.5,1010,29,10,181,5
6/23/13,0.66,29,22,11.6,6,22,28,28,25,9,25,82,0.8,1010,29,8,107,6
6/24/13,0.64,29,23,11.6,6,22,28,28,25,8,32,82,1.5,1011,29,10,218,6
6/25/13,14,30,22,11.6,6,21,28,28,25,8,47,80,1,1012,30,10,236,5
6/26/13,7.72,29,21,11.6,7,20,27,27,25,7,44,76,0.3,1011,29,10,244,5
6/27/13,2.08,28,22,10.2,6,22,27,27,25,6,49,83,5,1011,28,9,220,4
6/28/13,1.19,27,22,10.2,5,21,26,26,24,7,57,87,1.7,1011,27,9,186,5
6/29/13,1.51,26,22,7.4,5,22,26,26,23,7,77,90,8,1011,26,10,129,4
6/30/13,1.23,28,22,8.8,5,22,27,27,24,8,55,87,4,1010,28,9,199,5
7/1/13,0.95,25,21,8.8,5,21,26,26,23,5,56,88,1.5,1009,25,9,80,3
7/2/13,0.9,28,22,11.6,6,22,27,27,25,8,24,84,4.5,1009,28,10,115,5
7/3/13,0.86,28,22,10.2,6,22,27,27,24,9,45,86,4.6,1009,28,9,113,6
7/4/13,0.82,27,22,8.8,5,22,27,27,24,7,50,87,12.2,1009,27,8,180,5
7/5/13,0.8,28,22,10.2,5,22,27,27,24,5,65,87,14,1009,28,9,194,3
7/6/13,0.78,26,21,11.6,5,22,27,27,24,5,46,89,9.1,1010,26,9,222,3
7/7/13,0.76,26,21,11.6,5,22,26,26,23,6,44,90,3.6,1011,26,10,216,4
7/8/13,0.71,25,21,8.8,5,21,26,26,23,4,66,90,1.3,1011,25,9,121,3
7/9/13,0.67,28,20,11.6,6,21,26,26,24,7,38,86,10.9,1009,28,9,238,5
7/10/13,0.64,27,21,11.6,6,22,27,27,24,7,30,88,5.2,1008,27,10,231,5
7/11/13,0.63,25,21,8.8,5,22,26,26,24,6,55,89,11.7,1009,25,9,258,4
7/12/13,0.58,28,22,11.6,6,22,27,27,25,7,32,84,2,1009,28,10,241,5
7/13/13,0.55,28,21,11.6,6,22,27,27,25,6,38,85,10.2,1008,28,9,173,4
7/14/13,0.53,26,22,10.2,5,22,27,27,24,6,60,91,8.5,1009,26,8,173,4
7/15/13,0.53,27,22,8.8,5,22,26,26,24,8,60,88,12.4,1009,27,8,240,5
7/16/13,0.5,25,22,10.2,5,22,25,25,23,6,56,91,5.1,1010,25,9,237,4
7/17/13,0.47,27,21,7.4,5,21,26,26,23,6,75,88,4.7,1010,27,9,116,4
7/18/13,0.45,27,21,8.8,5,21,26,26,23,7,54,87,1.6,1009,27,10,225,5
7/19/13,0.43,27,20,8.8,5,21,26,26,24,5,56,88,2.6,1009,27,9,223,4
7/20/13,0.43,24,22,10.2,5,21,26,26,23,5,55,89,3.1,1010,24,10,246,3
7/21/13,0.42,28,22,11.6,6,21,27,27,25,7,38,79,0.6,1008,28,10,207,5
7/22/13,0.39,28,21,11.6,6,22,27,27,24,8,34,85,1.6,1009,28,10,67,5
7/23/13,0.39,28,22,11.6,6,22,27,27,25,9,34,85,1.9,1011,28,10,70,6
7/24/13,0.39,28,22,11.6,5,22,27,27,24,7,51,87,8.1,1011,28,9,148,5
7/25/13,0.39,27,21,7.4,5,21,26,26,24,9,70,84,1.2,1011,27,9,175,5
7/26/13,0.39,24,22,6,5,19,25,25,23,8,67,80,0.6,1011,24,9,173,5
7/27/13,0.39,27,20,10.2,5,20,26,26,24,7,46,81,0,1011,27,10,155,4
7/28/13,0.39,26,22,11.6,5,22,26,26,24,4,47,88,2.7,1011,26,10,188,3
7/29/13,2.19,27,22,10.2,5,22,27,27,24,4,51,87,2.4,1010,27,10,208,3
7/30/13,1.42,28,22,10.2,5,21,27,27,24,7,58,85,2.5,1010,28,10,218,5
7/31/13,0.47,29,21,11.6,6,21,27,27,24,7,50,85,16.6,1009,29,9,219,4
8/1/13,0.44,27,22,10.2,5,22,27,27,24,6,61,87,7.2,1009,27,9,174,4
8/2/13,0.43,25,21,8.8,5,21,25,25,23,6,57,90,7.5,1011,25,9,123,4
8/3/13,0.43,26,22,10.2,5,21,26,26,24,8,57,87,5.8,1011,26,10,243,5
8/4/13,0.46,26,22,7.4,5,21,26,26,24,5,70,88,2.8,1011,26,9,203,3
8/5/13,0.48,28,22,10.2,5,22,27,27,24,7,38,88,0,1010,28,10,180,5
8/6/13,0.45,27,22,7.4,5,22,26,26,24,8,55,89,2.7,1010,27,9,115,5
8/7/13,0.44,27,22,11.6,6,22,27,27,24,7,32,86,4.3,1011,27,10,143,5
8/8/13,0.43,28,21,8.8,5,22,26,26,24,8,54,88,12.8,1010,28,9,217,5
8/9/13,1.36,26,22,10.2,5,22,26,26,24,6,67,89,7.6,1010,26,9,209,4
8/10/13,22.5,27,21,11.6,5,22,27,27,24,4,40,88,5,1010,27,8,124,3
8/11/13,3.57,26,20,11.6,5,22,26,26,24,6,38,88,1,1010,26,10,142,4
8/12/13,1.06,26,21,7.4,5,22,26,26,23,5,51,89,5.5,1010,26,10,194,3
8/13/13,0.62,27,21,11.6,5,21,26,26,24,7,39,85,1.3,1010,27,10,102,5
8/14/13,0.62,27,21,11.6,5,21,26,26,24,8,40,86,4.9,1011,27,10,130,5
8/15/13,0.63,25,21,10.2,5,21,26,26,23,7,61,86,0.9,1011,25,9,103,4
8/16/13,0.62,27,21,11.6,5,22,26,26,24,7,42,89,11,1010,27,8,201,5
8/17/13,0.6,27,21,11.6,5,22,27,27,24,6,38,88,2.2,1010,27,10,182,4
8/18/13,0.58,28,21,11.6,5,22,27,27,24,6,34,88,1.9,1011,28,9,179,4
8/19/13,0.57,27,21,11.6,5,21,26,26,24,7,32,86,1.2,1010,27,10,181,5
8/20/13,0.55,27,22,8.8,5,22,26,26,24,6,43,88,4.9,1010,27,9,193,4
8/21/13,0.53,26,21,10.2,5,21,26,26,24,6,62,86,15,1011,26,9,138,4
8/22/13,0.49,28,21,10.2,6,21,26,26,24,8,40,83,8.1,1010,28,9,145,5
8/23/13,0.48,27,21,11.6,6,21,27,27,24,7,39,84,4.8,1011,27,9,185,5
8/24/13,0.45,28,21,11.6,6,20,27,27,24,8,19,80,0.9,1011,28,10,188,5
8/25/13,0.43,28,20,12.1,6,20,26,26,24,9,22,78,0.9,1011,28,10,153,6
8/26/13,0.43,29,21,12,7,20,27,27,25,8,20,77,0,1010,29,10,74,6
8/27/13,0.42,29,21,12,6,21,27,27,25,7,25,79,0.9,1011,29,10,110,4
8/28/13,0.4,28,21,12,6,22,27,27,25,7,46,85,4.8,1011,28,10,183,5
8/29/13,0.39,28,21,12.5,6,22,27,27,24,7,37,87,3.4,1011,28,10,183,4
8/30/13,0.39,28,21,12.4,6,22,27,27,24,8,26,85,4.7,1011,28,10,101,5
8/31/13,0.39,27,21,12.4,6,22,27,27,24,8,29,86,3.8,1011,27,10,51,6
9/1/13,0.39,27,21,12.5,5,22,27,27,24,8,25,87,2.7,1010,27,10,103,6
9/2/13,0.39,27,21,12.4,5,22,27,27,24,6,35,88,7.7,1011,27,9,143,4
9/3/13,0.38,27,21,12.5,5,22,27,27,24,6,37,88,9,1010,27,10,198,4
9/4/13,0.37,27,21,12.5,5,22,27,27,24,8,41,87,6.3,1010,27,10,113,5
9/5/13,0.35,28,21,12.5,5,21,26,26,24,9,32,85,4.6,1010,28,10,163,6
9/6/13,0.35,28,21,12.5,6,22,27,27,24,7,33,85,3.7,1010,28,10,207,5
9/7/13,0.36,28,21,12.5,5,22,27,27,24,6,32,86,6.9,1011,28,9,174,4
9/8/13,0.35,26,21,12.5,5,22,26,26,24,5,54,89,9.6,1011,26,9,149,4
9/9/13,0.35,27,21,11.8,5,22,26,26,24,7,66,89,4.8,1011,27,10,155,4
9/10/13,0.35,27,21,12.5,5,21,27,27,24,7,35,86,1.6,1010,27,10,133,5
9/11/13,0.35,25,22,12.5,5,22,26,26,24,7,41,89,9.9,1011,25,10,135,5
9/12/13,0.34,27,22,12.5,5,22,27,27,24,6,39,90,8.9,1011,27,9,128,4
9/13/13,0.57,27,21,11.6,6,22,27,27,24,6,36,87,3.8,1011,27,10,218,4
9/14/13,0.4,26,21,10.2,5,22,27,27,24,6,57,89,6.1,1010,26,10,195,4
9/15/13,0.37,26,22,11.6,5,22,26,26,24,5,52,89,3.9,1010,26,10,177,3
9/16/13,0.37,27,21,11.6,5,22,27,27,24,6,43,88,6.8,1009,27,10,214,4
9/17/13,0.39,27,22,10.2,5,22,27,27,24,5,53,89,6.3,1009,27,10,211,3
9/18/13,0.39,28,21,11.6,6,22,27,27,24,7,45,87,6.5,1009,28,10,203,5
9/19/13,0.39,27,21,11.6,5,22,27,27,24,5,30,88,2.1,1009,27,10,203,4
9/20/13,0.38,28,21,11.6,6,22,27,27,24,6,35,86,1.6,1009,28,8,215,4
9/21/13,0.37,28,21,11.6,6,22,27,27,25,6,31,86,2,1010,28,10,187,4
9/22/13,0.36,28,22,11.6,6,22,28,28,25,5,42,86,1.7,1010,28,10,203,4
9/23/13,0.35,29,21,11.6,6,22,28,28,25,6,32,85,3.1,1009,29,7,141,4
9/24/13,0.42,30,22,11.6,7,22,28,28,25,6,21,82,0.8,1010,30,9,181,4
9/25/13,0.44,30,21,11.6,6,22,28,28,25,7,18,81,1.3,1011,30,10,189,5
9/26/13,0.47,30,21,11.6,6,22,28,28,25,8,23,83,3.9,1012,30,10,207,6
9/27/13,0.43,28,21,11.6,6,22,27,27,25,7,26,87,2.1,1011,28,10,246,5
9/28/13,0.43,28,21,11.6,6,22,28,28,25,7,35,87,2.2,1010,28,8,234,5
9/29/13,0.43,29,22,11.6,6,22,27,27,25,7,27,85,3,1009,29,9,226,5
9/30/13,0.43,28,22,11.6,6,22,27,27,25,7,37,85,4.7,1009,28,9,234,5
10/1/13,0.54,27,22,11.6,6,22,27,27,24,6,32,87,4.7,1011,27,9,162,4
10/2/13,0.53,28,21,11.6,6,21,27,27,25,8,20,84,2.3,1012,28,10,160,5
10/3/13,0.48,26,21,11.6,5,22,27,27,24,8,28,88,6,1012,26,9,182,5
10/4/13,0.48,27,21,11.6,6,22,27,27,25,8,26,87,4.3,1011,27,9,207,5
10/5/13,0.48,27,22,11.6,6,22,27,27,24,8,45,86,5.2,1010,27,9,210,5
10/6/13,0.48,29,21,11.6,6,22,27,27,24,5,28,84,2.4,1010,29,10,192,3
10/7/13,0.48,28,21,11.6,5,22,27,27,24,7,29,87,5.4,1010,28,9,173,5
10/8/13,0.48,24,21,7.4,5,21,25,25,23,7,70,90,5,1012,24,9,189,5
10/9/13,0.52,29,21,10.2,6,22,27,27,24,7,30,85,2,1011,29,10,243,5
10/10/13,0.53,28,21,11.6,6,22,28,28,25,5,22,85,1.2,1011,28,10,203,4
10/11/13,0.53,29,22,11.6,6,23,28,28,25,7,38,85,4.3,1010,29,10,224,5
10/12/13,0.53,29,21,11.6,6,22,27,27,25,8,30,86,8.3,1009,29,8,245,5
10/13/13,3.94,29,21,11.6,6,21,27,27,24,7,34,85,3.3,1010,29,10,220,5
10/14/13,0.68,27,21,11.6,5,22,27,27,24,6,23,87,1.7,1011,27,10,105,4
10/15/13,0.6,29,21,11.6,7,21,27,27,25,9,15,82,0,1012,29,10,82,6
10/16/13,0.59,28,22,11.6,7,21,28,28,25,9,15,80,0.4,1012,28,10,120,6
10/17/13,0.65,29,21,11.6,6,21,28,28,25,8,18,78,1.5,1011,29,10,99,5
10/18/13,0.75,27,22,11.6,6,22,28,28,25,8,27,85,3.4,1010,27,10,104,6
10/19/13,0.76,29,22,11.6,6,22,28,28,25,7,20,83,2.4,1010,29,10,210,5
10/20/13,0.76,29,21,11.6,7,21,28,28,25,7,21,81,0,1010,29,10,215,4
10/21/13,0.76,28,22,11.6,6,22,27,27,25,6,33,85,5.3,1009,28,10,211,4
10/22/13,0.77,28,22,11.6,6,22,28,28,25,7,43,86,4.4,1010,28,10,206,4
10/23/13,0.79,28,22,11.6,6,22,28,28,25,6,35,86,8.1,1010,28,10,253,4
10/24/13,0.87,28,22,11.6,6,22,27,27,25,7,31,85,7.3,1009,28,10,232,4
10/25/13,0.92,27,21,11.6,6,22,27,27,25,5,27,86,5.1,1011,27,10,233,3
10/26/13,0.96,28,22,11.6,6,22,28,28,25,6,33,85,7.9,1011,28,9,199,4
10/27/13,1.53,27,22,11.6,6,22,27,27,25,8,40,86,11.9,1011,27,9,250,5
10/28/13,0.72,25,21,7.4,5,22,26,26,24,6,70,89,8,1011,25,9,190,4
10/29/13,0.78,27,22,8.8,6,22,27,27,25,9,62,86,4.3,1011,27,9,227,6
10/30/13,0.76,26,22,10.2,5,21,26,26,24,9,57,86,3.2,1011,26,9,223,6
10/31/13,0.76,25,21,7.4,5,22,26,26,23,7,61,90,3.2,1011,25,8,222,5
11/1/13,0.77,27,22,10.2,5,22,27,27,24,5,41,86,4.8,1010,27,10,201,3
11/2/13,0.74,27,21,10.2,5,22,27,27,24,6,41,86,0,1010,27,10,180,4
11/3/13,0.75,28,23,11.6,6,22,28,28,25,5,43,84,1.8,1009,28,10,135,4
11/4/13,0.7,27,22,11.6,6,22,28,28,25,5,35,87,9.5,1010,27,9,225,3
11/5/13,0.7,26,23,10.2,5,22,27,27,24,5,50,89,3.7,1010,26,9,232,4
11/6/13,0.7,27,22,11.6,6,22,27,27,25,6,32,88,4.2,1009,27,10,242,4
11/7/13,0.7,27,21,11.6,6,22,27,27,25,7,24,86,2.2,1008,27,10,253,5
11/8/13,0.72,28,22,11.6,6,22,28,28,25,8,31,82,2.7,1008,28,10,240,5
11/9/13,34.6,29,23,11.6,6,22,28,28,25,6,57,85,0.3,1008,29,10,150,4
11/10/13,77.9,28,22,11.6,6,22,27,27,25,6,34,86,2.7,1009,28,10,168,4
11/11/13,4.59,28,21,11.6,6,21,27,27,25,7,25,83,6.6,1007,28,9,183,5
11/12/13,1.49,27,22,11.6,6,22,27,27,25,6,47,88,7,1007,27,10,256,4
11/13/13,0.78,27,22,11.6,6,22,27,27,25,7,50,87,5.6,1008,27,10,229,4
11/14/13,0.7,27,22,11.6,6,22,27,27,25,5,30,86,9,1009,27,9,134,3
11/15/13,1.68,28,21,11.6,6,21,27,27,25,8,24,81,2,1009,28,10,112,5
11/16/13,0.76,28,22,11.6,6,21,27,27,25,7,30,84,11,1009,28,9,177,5
11/17/13,0.76,26,22,11.6,5,22,27,27,24,5,47,90,8.8,1009,26,8,293,4
11/18/13,0.72,26,22,11.6,5,22,27,27,24,7,49,89,13.3,1009,26,9,253,5
11/19/13,0.7,23,21,6.1,5,21,25,25,23,5,73,93,2.5,1010,23,7,230,3
11/20/13,0.69,27,21,10.2,6,22,27,27,24,6,52,86,3.4,1008,27,10,171,4
11/21/13,0.64,28,22,10.2,6,22,27,27,24,7,45,86,4.6,1008,28,10,250,5
11/22/13,0.61,29,21,11.6,6,21,27,27,25,5,32,81,1.2,1009,29,10,265,4
11/23/13,0.58,27,22,11.6,6,22,27,27,25,6,33,84,3.8,1009,27,10,257,4
11/24/13,0.54,27,22,8.8,6,22,27,27,24,7,52,88,15.9,1009,27,9,256,5
11/25/13,0.53,28,22,10.2,5,22,27,27,24,6,51,87,3.3,1009,28,10,207,4
11/26/13,0.5,28,22,11.6,6,22,27,27,25,7,33,83,5.2,1008,28,9,259,5
11/27/13,0.5,26,21,11.6,5,22,27,27,24,6,45,89,4.9,1010,26,10,237,4
11/28/13,0.53,28,21,11.6,6,22,27,27,24,5,28,85,3.3,1011,28,9,255,4
11/29/13,0.51,28,22,11.6,6,22,27,27,25,8,37,82,3.5,1010,28,9,250,5
11/30/13,0.5,28,22,7.4,5,22,27,27,24,5,69,85,2.8,1009,28,10,199,4
12/1/13,2.36,27,22,10.2,6,23,27,27,25,4,50,89,2.2,1009,27,10,248,3
12/2/13,0.6,26,22,7.4,5,22,27,27,24,5,54,88,3.8,1009,26,10,256,3
12/3/13,0.45,28,22,10.2,6,22,27,27,24,8,49,86,5,1008,28,10,259,5
12/4/13,0.43,27,21,11.6,6,23,27,27,24,4,34,89,2.5,1008,27,9,227,3
12/5/13,0.43,28,22,11.6,6,22,27,27,25,9,35,85,5.5,1008,28,9,259,6
12/6/13,0.43,28,22,11.6,6,22,27,27,25,6,37,84,4,1008,28,10,233,4
12/7/13,0.42,26,23,8.8,6,23,27,27,25,6,55,89,12.7,1008,26,9,206,4
12/8/13,0.4,28,22,11.6,6,23,28,28,25,6,31,87,4.3,1008,28,10,246,4
12/9/13,0.39,27,22,11.6,5,22,27,27,24,6,43,89,2.3,1008,27,10,221,4
12/10/13,0.42,26,22,12.5,5,22,27,27,24,6,49,87,4.8,1008,26,9,227,4
12/11/13,0.39,27,22,12.5,6,22,27,27,25,4,32,88,5.5,1007,27,9,193,3
12/12/13,0.39,27,22,11.8,5,22,27,27,24,5,63,89,6.6,1007,27,10,208,3
12/13/13,0.39,27,22,12.5,6,22,27,27,24,7,48,86,3.3,1008,27,10,254,4
12/14/13,0.39,27,22,12.5,5,22,27,27,24,6,44,87,3.6,1009,27,9,258,4
12/15/13,1.3,27,21,12.5,5,22,27,27,24,7,43,87,3.8,1009,27,10,262,5
12/16/13,0.44,28,21,12.5,6,21,27,27,25,9,41,83,3.1,1009,28,10,246,6
12/17/13,0.4,28,21,12.5,5,21,26,26,24,8,61,85,2.7,1008,28,9,248,6
12/18/13,0.39,27,22,10.5,5,22,26,26,24,7,64,87,9.4,1009,27,9,224,5
12/19/13,1.47,29,21,12.5,6,21,27,27,25,8,41,80,1.8,1009,29,9,197,5
12/20/13,0.69,27,21,12.5,5,21,26,26,24,8,42,81,1.9,1009,27,10,222,5
12/21/13,1.32,26,21,11.8,5,21,26,26,24,9,48,83,0.8,1010,26,10,255,6
12/22/13,0.53,25,22,11.8,5,21,26,26,24,8,57,86,2.6,1010,25,8,221,5
12/23/13,0.64,28,22,12.5,6,21,27,27,25,7,39,84,2.5,1010,28,9,233,5
12/24/13,0.7,29,22,12.5,6,21,28,28,25,8,34,79,0.8,1010,29,10,247,6
12/25/13,0.57,29,22,12.5,6,20,27,27,25,11,31,75,0.3,1010,29,10,223,7
12/26/13,0.58,29,22,12.5,7,20,27,27,25,14,22,73,0.2,1009,29,10,231,9
12/27/13,0.55,28,21,12.5,6,21,26,26,24,13,32,82,2.9,1009,28,10,248,9
12/28/13,0.53,29,22,12.5,6,20,27,27,25,10,38,76,0.7,1009,29,10,237,6
12/29/13,0.55,28,22,12.5,6,21,28,28,25,7,31,81,1.6,1009,28,10,235,4
12/30/13,0.52,28,22,12.5,6,22,27,27,25,8,37,83,6.2,1010,28,9,268,5
12/31/13,0.48,24,22,7.8,5,22,25,25,23,6,83,94,17.8,1011,24,8,217,4
1/1/14,0.48,29,21,11.8,6,21,27,27,24,8,47,83,3.5,1011,29,10,219,5
1/2/14,0.72,28,22,12.5,6,21,27,27,25,7,46,82,4.3,1011,28,10,212,5
1/3/14,1.71,28,21,12.5,6,21,27,27,24,7,47,83,1.6,1010,28,10,245,5
1/4/14,0.48,26,22,10.5,6,21,27,27,24,8,66,85,2.7,1010,26,10,278,6
1/5/14,0.48,27,22,11.8,5,22,27,27,24,8,53,86,3.4,1009,27,10,239,5
1/6/14,0.44,27,22,11.7,6,21,27,27,24,8,49,82,0.3,1009,27,10,259,6
1/7/14,0.43,27,22,9,5,21,26,26,24,6,61,85,7.8,1010,27,10,228,4
1/8/14,0.43,25,21,6.1,5,22,26,26,24,8,63,90,1,1010,25,10,231,6
1/9/14,0.43,27,22,10.2,5,22,26,26,24,5,49,88,3.6,1010,27,9,242,4
1/10/14,0.43,26,22,8.8,5,21,26,26,24,8,57,85,1.7,1011,26,10,268,5
1/11/14,0.43,27,21,10.2,5,21,26,26,24,8,55,84,1.5,1011,27,10,271,6
1/12/14,0.41,27,22,10.2,5,20,26,26,24,9,48,80,1.3,1011,27,9,243,6
1/13/14,0.39,29,20,11.6,6,19,26,26,25,13,27,72,0.2,1009,29,10,237,8
1/14/14,0.4,29,22,11.6,7,20,27,27,25,17,23,75,0.1,1009,29,10,229,11
1/15/14,0.39,28,22,10.2,6,20,27,27,25,16,44,75,0.3,1010,28,10,244,11
1/16/14,0.39,23,21,8.8,5,20,25,25,22,11,61,88,3.9,1011,23,10,268,7
1/17/14,0.4,28,20,11.6,6,20,26,26,24,10,34,81,0.9,1011,28,10,265,7
1/18/14,0.4,28,21,11.6,7,21,27,27,24,9,31,80,1.8,1011,28,10,275,7
1/19/14,0.38,27,21,11.6,6,21,26,26,24,9,31,82,0.9,1011,27,10,268,7
1/20/14,0.37,29,21,11.6,7,20,27,27,25,10,20,78,0,1010,29,10,263,7
1/21/14,0.37,28,21,11.6,6,21,27,27,24,9,25,81,1,1010,28,10,275,7
1/22/14,0.39,29,21,11.6,7,20,26,26,24,10,29,77,0.1,1010,29,10,250,7
1/23/14,0.37,28,20,10.2,6,19,26,26,24,10,35,77,1.2,1011,28,9,257,7
1/24/14,0.37,28,21,11.6,6,20,27,27,24,10,36,80,0.3,1010,28,10,285,7
1/25/14,0.37,27,21,10.2,5,20,26,26,24,9,45,82,0.6,1011,27,10,282,6
1/26/14,0.37,26,21,10.2,5,21,26,26,24,8,42,86,2.6,1010,26,8,280,6
1/27/14,0.37,27,21,11.6,7,20,26,26,24,10,24,82,0.5,1010,27,10,288,7
1/28/14,0.37,26,21,11.6,5,22,26,26,24,9,36,87,4.3,1010,26,10,328,7
1/29/14,5.44,27,22,11.6,5,21,26,26,24,11,37,85,2.9,1010,27,10,320,8
1/30/14,1.22,27,22,11.6,6,20,26,26,24,9,46,80,0.1,1010,27,10,299,7
1/31/14,0.52,26,21,11.6,5,21,26,26,24,8,31,84,2.2,1010,26,10,301,6
2/1/14,0.96,27,21,11.6,6,21,27,27,24,8,29,82,1.1,1009,27,10,294,6
2/2/14,0.66,27,21,11.6,6,21,27,27,24,8,29,84,1.4,1008,27,10,268,5
2/3/14,0.57,28,21,11.6,6,22,27,27,25,7,27,85,2.1,1008,28,10,231,5
2/4/14,0.75,29,22,11.6,6,22,28,28,25,8,27,85,3.9,1008,29,10,235,6
2/5/14,0.67,27,22,11.6,6,22,27,27,25,8,30,86,4.7,1008,27,10,120,5
2/6/14,0.64,29,21,11.6,6,22,27,27,25,10,23,83,1.1,1007,29,10,259,7
2/7/14,0.64,28,22,11.6,6,22,27,27,25,9,37,87,2.1,1007,28,8,275,6
2/8/14,3.63,29,21,11.6,6,21,27,27,25,8,20,83,1.2,1006,29,10,287,6
2/9/14,3.31,29,21,11.6,6,22,27,27,25,7,17,83,3.4,1007,29,10,220,5
2/10/14,0.8,29,21,11.6,6,22,27,27,25,8,34,83,5.9,1007,29,9,234,5
2/11/14,0.69,25,22,8.8,5,21,26,26,23,7,67,87,1.6,1008,25,9,228,5
2/12/14,0.68,27,21,10.2,6,21,27,27,24,8,55,82,3.6,1009,27,10,200,5
2/13/14,0.65,29,21,11.6,7,20,27,27,25,6,47,78,0.2,1010,29,10,249,5
2/14/14,6.41,28,20,11.6,6,20,26,26,24,6,37,79,0.9,1010,28,10,287,5
2/15/14,19.1,27,22,11.6,5,20,26,26,24,7,56,80,0.8,1011,27,10,255,5
2/16/14,3.7,28,20,11.6,6,20,25,25,24,6,35,81,2,1012,28,10,243,4
2/17/14,1.49,28,21,11.6,6,21,27,27,24,8,27,81,4.5,1012,28,10,249,6
2/18/14,1.34,28,21,11.6,6,21,27,27,25,7,22,80,0.6,1012,28,10,264,5
2/19/14,0.95,28,21,11.6,6,21,27,27,25,8,12,79,1.1,1011,28,10,256,6
2/20/14,0.91,28,21,11.6,6,21,27,27,24,8,26,84,3.3,1011,28,10,281,5
2/21/14,0.88,25,21,10.2,5,22,26,26,24,9,47,89,8.6,1012,25,10,325,6
2/22/14,1.1,27,22,11.6,6,21,27,27,24,10,36,83,1.8,1012,27,10,319,7
2/23/14,0.92,28,21,11.6,7,21,26,26,24,9,31,82,0.5,1012,28,10,298,7
2/24/14,0.82,28,20,11.6,7,19,26,26,24,8,28,76,0,1013,28,8,266,6
2/25/14,0.79,28,21,11.6,6,19,26,26,24,9,32,77,0.2,1012,28,10,273,6
2/26/14,0.75,28,21,11.6,6,20,26,26,24,7,30,80,3.8,1012,28,10,265,5
2/27/14,0.72,27,21,11.6,6,22,27,27,25,6,25,85,3.7,1012,27,10,227,4
2/28/14,0.69,28,21,11.6,6,22,27,27,24,7,30,85,4.3,1011,28,10,208,5
3/1/14,1.55,29,20,11.6,6,22,27,27,25,8,30,86,3.3,1010,29,9,250,6
3/2/14,1.37,27,22,11.6,6,23,27,27,24,7,43,89,6.8,1010,27,8,308,4
3/3/14,0.64,27,22,11.6,5,22,27,27,24,8,30,88,4.5,1011,27,8,278,6
3/4/14,0.61,27,21,11.6,5,21,26,26,24,9,43,83,1.1,1012,27,8,283,6
3/5/14,0.59,28,21,11.6,6,20,27,27,24,8,22,79,0.4,1011,28,10,283,6
3/6/14,0.59,26,21,11.6,5,21,26,26,24,8,31,85,0.7,1011,26,10,281,6
3/7/14,0.8,28,21,11.6,6,21,27,27,24,10,34,83,1.3,1012,28,10,308,7
3/8/14,9.08,28,21,11.6,6,21,27,27,24,9,19,83,1.2,1011,28,10,330,7
3/9/14,24.2,28,21,10.2,6,21,27,27,24,10,37,81,1.6,1011,28,10,286,7
3/10/14,7.21,28,21,11.6,6,21,27,27,25,10,28,79,1.9,1012,28,10,203,7
3/11/14,2.13,27,21,10.2,6,22,27,27,24,9,38,85,4.2,1011,27,10,270,6
3/12/14,1.15,28,22,11.6,6,22,27,27,25,6,37,84,3.3,1010,28,10,266,4
3/13/14,0.88,29,21,11.6,6,22,27,27,25,9,28,86,2.2,1010,29,8,236,6
3/14/14,1.12,28,22,11.6,6,22,27,27,24,7,31,87,2.7,1012,28,9,252,5
3/15/14,4.08,28,22,11.6,6,22,27,27,25,9,34,86,5.2,1012,28,9,184,6
3/16/14,1.49,28,21,11.6,6,22,27,27,25,8,23,85,3.9,1012,28,10,137,5
3/17/14,1.02,29,21,11.6,6,21,27,27,24,8,27,84,3.3,1012,29,10,164,5
3/18/14,0.95,28,21,11.6,6,22,27,27,24,6,32,88,9.2,1011,28,9,235,4
3/19/14,0.94,27,22,10.2,5,22,26,26,24,9,59,86,8.3,1010,27,9,248,6
3/20/14,0.89,28,21,10.2,6,21,27,27,25,7,36,83,3.1,1009,28,10,258,5
3/21/14,0.88,28,21,11.6,6,21,27,27,25,9,42,83,3.4,1009,28,10,239,6
3/22/14,0.84,26,22,10.2,5,21,26,26,24,8,44,83,1.7,1009,26,10,230,5
3/23/14,0.81,27,22,11.6,6,22,27,27,25,8,34,87,3.7,1010,27,8,310,5
3/24/14,0.76,25,22,11.6,6,22,26,26,24,4,43,88,0.3,1011,25,8,224,2
3/25/14,0.74,27,21,8.8,5,21,27,27,24,8,63,86,5.2,1011,27,9,209,5
3/26/14,3.14,27,21,8.8,6,21,27,27,24,8,69,84,3.8,1011,27,9,202,5
3/27/14,0.74,29,22,11.6,6,22,28,28,25,6,38,83,11.4,1010,29,8,202,4
